#PeakID	Chr	Start	End	Strand
65212	groupXIV	11968145	11968545	+
65213	groupXIV	11977566	11977966	+
65214	groupXIV	11980788	11981188	+
65215	groupXIV	11983159	11983559	+
65216	groupXIV	11987949	11988349	+
65217	groupXIV	11994090	11994490	+
65218	groupXIV	11995092	11995492	+
65219	groupXIV	12002792	12003192	+
65220	groupXIV	12005130	12005530	+
65221	groupXIV	12007310	12007710	+
65222	groupXIV	12009939	12010339	+
65223	groupXIV	12013019	12013672	+
65224	groupXIV	12014067	12014467	+
65225	groupXIV	12015085	12015485	+
65226	groupXIV	12018104	12018504	+
65227	groupXIV	12021135	12021535	+
65228	groupXIV	12024076	12024476	+
65229	groupXIV	12026776	12027176	+
65230	groupXIV	12030538	12030938	+
65231	groupXIV	12034917	12035317	+
65232	groupXIV	12040479	12040879	+
65233	groupXIV	12043282	12043682	+
65234	groupXIV	12043928	12044328	+
65235	groupXIV	12046671	12047071	+
65236	groupXIV	12048816	12049216	+
65237	groupXIV	12049456	12049856	+
65238	groupXIV	12053460	12053860	+
65239	groupXIV	12054273	12054673	+
65240	groupXIV	12055562	12055962	+
65241	groupXIV	12058493	12058893	+
65242	groupXIV	12058966	12059366	+
65243	groupXIV	12059478	12059878	+
65244	groupXIV	12061790	12062190	+
65245	groupXIV	12062616	12063016	+
65246	groupXIV	12064416	12064816	+
65247	groupXIV	12065363	12065763	+
65248	groupXIV	12068552	12068952	+
65249	groupXIV	12070574	12070974	+
65250	groupXIV	12072524	12072924	+
65251	groupXIV	12073960	12074360	+
65252	groupXIV	12075364	12075764	+
65253	groupXIV	12077140	12077540	+
65254	groupXIV	12080879	12081279	+
65255	groupXIV	12087506	12087906	+
65256	groupXIV	12093614	12094014	+
65257	groupXIV	12097071	12097471	+
65258	groupXIV	12097960	12098360	+
65259	groupXIV	12098963	12099363	+
65260	groupXIV	12099538	12099938	+
65261	groupXIV	12107941	12108341	+
65262	groupXIV	12122368	12122768	+
65263	groupXIV	12149158	12149558	+
65264	groupXIV	12149712	12150112	+
65265	groupXIV	12153197	12153597	+
65266	groupXIV	12155721	12156121	+
65267	groupXIV	12160424	12160824	+
65268	groupXIV	12163002	12163402	+
65269	groupXIV	12211570	12211970	+
65270	groupXIV	12217757	12218157	+
65271	groupXIV	12224249	12224649	+
65272	groupXIV	12235984	12236384	+
65273	groupXIV	12243756	12244156	+
65274	groupXIV	12274414	12274814	+
65275	groupXIV	12288911	12289311	+
65276	groupXIV	12305275	12305675	+
65277	groupXIV	12317308	12317708	+
65278	groupXIV	12355280	12355680	+
65279	groupXIV	12359232	12359632	+
65280	groupXIV	12367322	12367722	+
65281	groupXIV	12390929	12391329	+
65282	groupXIV	12404270	12404670	+
65283	groupXIV	12410075	12410475	+
65284	groupXIV	12416159	12416559	+
65285	groupXIV	12420516	12420916	+
65286	groupXIV	12441372	12441772	+
65287	groupXIV	12442729	12443129	+
65288	groupXIV	12443930	12444330	+
65289	groupXIV	12447230	12447630	+
65290	groupXIV	12452353	12452753	+
65291	groupXIV	12462694	12463094	+
65292	groupXIV	12466958	12467358	+
65293	groupXIV	12475329	12475729	+
65294	groupXIV	12477343	12477743	+
65295	groupXIV	12478813	12479213	+
65296	groupXIV	12487448	12487848	+
65297	groupXIV	12488801	12489201	+
65298	groupXIV	12490179	12490579	+
65299	groupXIV	12494139	12494539	+
65300	groupXIV	12494621	12495021	+
65301	groupXIV	12499060	12499460	+
65302	groupXIV	12503758	12504158	+
65303	groupXIV	12508083	12508483	+
65304	groupXIV	12509421	12509821	+
65305	groupXIV	12512706	12513106	+
65306	groupXIV	12520069	12520469	+
65307	groupXIV	12522674	12523074	+
65308	groupXIV	12524418	12524818	+
65309	groupXIV	12535696	12536096	+
65310	groupXIV	12542799	12543199	+
65311	groupXIV	12543910	12544310	+
65312	groupXIV	12548219	12548619	+
65313	groupXIV	12556733	12557133	+
65314	groupXIV	12564552	12564952	+
65315	groupXIV	12573897	12574297	+
65316	groupXIV	12606276	12606676	+
65317	groupXIV	12617957	12618357	+
65318	groupXIV	12620529	12620929	+
65319	groupXIV	12668618	12669018	+
65320	groupXIV	12674459	12674859	+
65321	groupXIV	12677948	12678348	+
65322	groupXIV	12684025	12684425	+
65323	groupXIV	12698274	12698674	+
65324	groupXIV	12707847	12708247	+
65325	groupXIV	12712125	12712525	+
65326	groupXIV	12720285	12720685	+
65327	groupXIV	12722423	12722823	+
65328	groupXIV	12723948	12724348	+
65329	groupXIV	12728732	12729132	+
65330	groupXIV	12733592	12733992	+
65331	groupXIV	12740400	12740800	+
65332	groupXIV	12742774	12743174	+
65333	groupXIV	12749127	12749527	+
65334	groupXIV	12759651	12760051	+
65335	groupXIV	12776690	12777090	+
65336	groupXIV	12777764	12778164	+
65337	groupXIV	12779498	12779898	+
65338	groupXIV	12780779	12781179	+
65339	groupXIV	12782636	12783036	+
65340	groupXIV	12787061	12787859	+
65341	groupXIV	12790810	12791210	+
65342	groupXIV	12791904	12792304	+
65343	groupXIV	12804371	12804771	+
65344	groupXIV	12810968	12811368	+
65345	groupXIV	12811370	12811770	+
65346	groupXIV	12835281	12835681	+
65347	groupXIV	12847409	12847809	+
65348	groupXIV	12848433	12848833	+
65349	groupXIV	12860799	12861199	+
65350	groupXIV	12866212	12866612	+
65351	groupXIV	12866934	12867334	+
65352	groupXIV	12869680	12870080	+
65353	groupXIV	12872183	12872583	+
65354	groupXIV	12872997	12873397	+
65355	groupXIV	12875789	12876189	+
65356	groupXIV	12876509	12876909	+
65357	groupXIV	12877664	12878064	+
65358	groupXIV	12878952	12879352	+
65359	groupXIV	12879684	12880084	+
65360	groupXIV	12880986	12881386	+
65361	groupXIV	12888998	12889398	+
65362	groupXIV	12904766	12905166	+
65363	groupXIV	12909001	12909401	+
65364	groupXIV	12912847	12913247	+
65365	groupXIV	12931103	12931503	+
65366	groupXIV	12932758	12933158	+
65367	groupXIV	12945867	12946267	+
65368	groupXIV	12946675	12947075	+
65369	groupXIV	12965558	12965958	+
65370	groupXIV	12981668	12982068	+
65371	groupXIV	12983382	12983782	+
65372	groupXIV	12988263	12988663	+
65373	groupXIV	12994068	12994468	+
65374	groupXIV	13012043	13012443	+
65375	groupXIV	13016164	13016564	+
65376	groupXIV	13017696	13018096	+
65377	groupXIV	13020399	13020799	+
65378	groupXIV	13022640	13023040	+
65379	groupXIV	13023481	13023881	+
65380	groupXIV	13028697	13029097	+
65381	groupXIV	13035804	13036204	+
65382	groupXIV	13046042	13046442	+
65383	groupXIV	13048589	13048989	+
65384	groupXIV	13049001	13049401	+
65385	groupXIV	13084236	13084636	+
65386	groupXIV	13106624	13107024	+
65387	groupXIV	13107787	13108187	+
65388	groupXIV	13109904	13110304	+
65389	groupXIV	13119509	13119909	+
65390	groupXIV	13154916	13155316	+
65391	groupXIV	13179488	13179888	+
65392	groupXIV	13184593	13184993	+
65393	groupXIV	13185556	13185956	+
65394	groupXIV	13189111	13189511	+
65395	groupXIV	13199293	13199693	+
65396	groupXIV	13199920	13200320	+
65397	groupXIV	13200899	13201299	+
65398	groupXIV	13207489	13207889	+
65399	groupXIV	13210425	13210825	+
65400	groupXIV	13212809	13213209	+
65401	groupXIV	13215163	13215563	+
65402	groupXIV	13216833	13217233	+
65403	groupXIV	13233901	13234660	+
65404	groupXIV	13235059	13235459	+
65405	groupXIV	13236965	13237365	+
65406	groupXIV	13237968	13238368	+
65407	groupXIV	13240890	13241290	+
65408	groupXIV	13243210	13244007	+
65409	groupXIV	13244234	13244634	+
65410	groupXIV	13245861	13246261	+
65411	groupXIV	13246422	13246822	+
65412	groupXIV	13247442	13247842	+
65413	groupXIV	13251481	13251881	+
65414	groupXIV	13252760	13253160	+
65415	groupXIV	13253771	13254171	+
65416	groupXIV	13256988	13257388	+
65417	groupXIV	13257734	13258134	+
65418	groupXIV	13258962	13259362	+
65419	groupXIV	13260848	13261248	+
65420	groupXIV	13264175	13264575	+
65421	groupXIV	13264848	13265248	+
65422	groupXIV	13265985	13266385	+
65423	groupXIV	13266954	13267354	+
65424	groupXIV	13268096	13268496	+
65425	groupXIV	13272824	13273224	+
65426	groupXIV	13274677	13275077	+
65427	groupXIV	13275400	13275800	+
65428	groupXIV	13276708	13277108	+
65429	groupXIV	13277450	13277850	+
65430	groupXIV	13286573	13286973	+
65431	groupXIV	13294633	13295033	+
65432	groupXIV	13295395	13295795	+
65433	groupXIV	13299935	13300335	+
65434	groupXIV	13305269	13305669	+
65435	groupXIV	13305795	13306195	+
65436	groupXIV	13311264	13311664	+
65437	groupXIV	13319501	13319901	+
65438	groupXIV	13321756	13322156	+
65439	groupXIV	13322630	13323030	+
65440	groupXIV	13323635	13324035	+
65441	groupXIV	13324203	13324603	+
65442	groupXIV	13325074	13325474	+
65443	groupXIV	13332206	13332606	+
65444	groupXIV	13333550	13333950	+
65445	groupXIV	13335073	13335473	+
65446	groupXIV	13337181	13337581	+
65447	groupXIV	13339205	13339605	+
65448	groupXIV	13342090	13342490	+
65449	groupXIV	13345168	13345568	+
65450	groupXIV	13346980	13347380	+
65451	groupXIV	13348555	13348955	+
65452	groupXIV	13355945	13356345	+
65453	groupXIV	13359341	13359741	+
65454	groupXIV	13362674	13363074	+
65455	groupXIV	13366973	13367373	+
65456	groupXIV	13368027	13368427	+
65457	groupXIV	13370665	13371065	+
65458	groupXIV	13371463	13371863	+
65459	groupXIV	13372693	13373093	+
65460	groupXIV	13373366	13373766	+
65461	groupXIV	13374020	13374420	+
65462	groupXIV	13375619	13376019	+
65463	groupXIV	13378260	13378660	+
65464	groupXIV	13390673	13391073	+
65465	groupXIV	13414328	13414728	+
65466	groupXIV	13437698	13438098	+
65467	groupXIV	13455589	13455989	+
65468	groupXIV	13502409	13502809	+
65469	groupXIV	13520723	13521123	+
65470	groupXIV	13523327	13523727	+
65471	groupXIV	13525491	13525891	+
65472	groupXIV	13525908	13526308	+
65473	groupXIV	13527110	13527510	+
65474	groupXIV	13537492	13537892	+
65475	groupXIV	13546611	13547011	+
65476	groupXIV	13559189	13559589	+
65477	groupXIV	13568733	13569133	+
65478	groupXIV	13578295	13578695	+
65479	groupXIV	13589122	13589522	+
65480	groupXIV	13590899	13591299	+
65481	groupXIV	13596249	13596649	+
65482	groupXIV	13609401	13609801	+
65483	groupXIV	13614191	13614591	+
65484	groupXIV	13616383	13616783	+
65485	groupXIV	13617700	13618100	+
65486	groupXIV	13623150	13623550	+
65487	groupXIV	13625928	13626328	+
65488	groupXIV	13643663	13644063	+
65489	groupXIV	13658014	13658414	+
65490	groupXIV	13658967	13659367	+
65491	groupXIV	13715278	13715678	+
65492	groupXIV	13719324	13719724	+
65493	groupXIV	13719862	13720262	+
65494	groupXIV	13721572	13721972	+
65495	groupXIV	13724198	13724598	+
65496	groupXIV	13730739	13731139	+
65497	groupXIV	13731860	13732260	+
65498	groupXIV	13733175	13733575	+
65499	groupXIV	13737317	13737717	+
65500	groupXIV	13742021	13742421	+
65501	groupXIV	13744347	13744747	+
65502	groupXIV	13745352	13745752	+
65503	groupXIV	13747537	13747937	+
65504	groupXIV	13748350	13748750	+
65505	groupXIV	13759352	13759752	+
65506	groupXIV	13760596	13760996	+
65507	groupXIV	13762560	13762960	+
65508	groupXIV	13764979	13765379	+
65509	groupXIV	13767512	13767912	+
65510	groupXIV	13768455	13768855	+
65511	groupXIV	13771530	13771930	+
65512	groupXIV	13778677	13779077	+
65513	groupXIV	13780723	13781123	+
65514	groupXIV	13784520	13784920	+
65515	groupXIV	13785594	13785994	+
65516	groupXIV	13787930	13788330	+
65517	groupXIV	13788977	13789377	+
65518	groupXIV	13790693	13791093	+
65519	groupXIV	13791953	13792353	+
65520	groupXIV	13793304	13793704	+
65521	groupXIV	13794104	13794504	+
65522	groupXIV	13799170	13799570	+
65523	groupXIV	13804370	13804770	+
65524	groupXIV	13808538	13808938	+
65525	groupXIV	13809104	13809504	+
65526	groupXIV	13811199	13811599	+
65527	groupXIV	13815264	13815664	+
65528	groupXIV	13816405	13816805	+
65529	groupXIV	13818310	13818710	+
65530	groupXIV	13819005	13819405	+
65531	groupXIV	13822207	13822607	+
65532	groupXIV	13830682	13831082	+
65533	groupXIV	13836479	13836879	+
65534	groupXIV	13836926	13837326	+
65535	groupXIV	13839091	13839491	+
65536	groupXIV	13846248	13846648	+
65537	groupXIV	13860010	13860410	+
65538	groupXIV	13875012	13875412	+
65539	groupXIV	13882296	13882696	+
65540	groupXIV	13891164	13891564	+
65541	groupXIV	13896512	13896912	+
65542	groupXIV	13898155	13898555	+
65543	groupXIV	13899179	13899579	+
65544	groupXIV	13900751	13901151	+
65545	groupXIV	13907052	13907452	+
65546	groupXIV	13908738	13909138	+
65547	groupXIV	13909879	13910279	+
65548	groupXIV	13912890	13913290	+
65549	groupXIV	13915767	13916167	+
65550	groupXIV	13916673	13917073	+
65551	groupXIV	13917279	13917679	+
65552	groupXIV	13920283	13920683	+
65553	groupXIV	13922493	13922893	+
65554	groupXIV	13923821	13924221	+
65555	groupXIV	13925736	13926136	+
65556	groupXIV	13930553	13930953	+
65557	groupXIV	13931726	13932126	+
65558	groupXIV	13941666	13942066	+
65559	groupXIV	13948465	13948865	+
65560	groupXIV	13949540	13949940	+
65561	groupXIV	13950203	13950603	+
65562	groupXIV	13951732	13952132	+
65563	groupXIV	13952719	13953119	+
65564	groupXIV	13954517	13954917	+
65565	groupXIV	13956117	13956517	+
65566	groupXIV	13966577	13966977	+
65567	groupXIV	13967652	13968052	+
65568	groupXIV	13969269	13969669	+
65569	groupXIV	13969775	13970175	+
65570	groupXIV	13970773	13971173	+
65571	groupXIV	13972326	13972726	+
65572	groupXIV	13978811	13979211	+
65573	groupXIV	13980533	13980933	+
65574	groupXIV	13980985	13981385	+
65575	groupXIV	13990813	13991213	+
65576	groupXIV	13993681	13994081	+
65577	groupXIV	13994627	13995027	+
65578	groupXIV	13995617	13996017	+
65579	groupXIV	13996885	13997285	+
65580	groupXIV	13999464	13999864	+
65581	groupXIV	14004407	14004807	+
65582	groupXIV	14005084	14005484	+
65583	groupXIV	14006870	14007270	+
65584	groupXIV	14010433	14010833	+
65585	groupXIV	14021543	14021943	+
65586	groupXIV	14023653	14024053	+
65587	groupXIV	14028784	14029184	+
65588	groupXIV	14037730	14038130	+
65589	groupXIV	14038321	14038721	+
65590	groupXIV	14041166	14041566	+
65591	groupXIV	14042470	14042870	+
65592	groupXIV	14043419	14043819	+
65593	groupXIV	14044556	14044956	+
65594	groupXIV	14045726	14046126	+
65595	groupXIV	14046932	14047332	+
65596	groupXIV	14048959	14049359	+
65597	groupXIV	14050936	14051336	+
65598	groupXIV	14052602	14053002	+
65599	groupXIV	14055232	14055632	+
65600	groupXIV	14063577	14063977	+
65601	groupXIV	14064564	14064964	+
65602	groupXIV	14072217	14072617	+
65603	groupXIV	14076711	14077111	+
65604	groupXIV	14078526	14078926	+
65605	groupXIV	14080855	14081255	+
65606	groupXIV	14081372	14081772	+
65607	groupXIV	14082440	14082840	+
65608	groupXIV	14084701	14085101	+
65609	groupXIV	14087387	14087787	+
65610	groupXIV	14096490	14096890	+
65611	groupXIV	14098524	14098924	+
65612	groupXIV	14125026	14125426	+
65613	groupXIV	14131978	14132684	+
65614	groupXIV	14147397	14147797	+
65615	groupXIV	14158660	14159060	+
65616	groupXIV	14159996	14160396	+
65617	groupXIV	14163437	14163837	+
65618	groupXIV	14166482	14166882	+
65619	groupXIV	14169835	14170235	+
65620	groupXIV	14173042	14173442	+
65621	groupXIV	14194163	14194563	+
65622	groupXIV	14198858	14199258	+
65623	groupXIV	14202035	14202435	+
65624	groupXIV	14202909	14203309	+
65625	groupXIV	14220633	14221033	+
65626	groupXIV	14227368	14227768	+
65627	groupXIV	14228520	14228920	+
65628	groupXIV	14241202	14241602	+
65629	groupXIV	14245746	14246146	+
65630	groupXIV	14248402	14248802	+
65631	groupXIV	14251107	14251507	+
65632	groupXIV	14254914	14255314	+
65633	groupXIV	14257113	14257513	+
65634	groupXIV	14260065	14260465	+
65635	groupXIV	14261815	14262215	+
65636	groupXIV	14262812	14263212	+
65637	groupXIV	14263751	14264151	+
65638	groupXIV	14265849	14266249	+
65639	groupXIV	14272286	14272686	+
65640	groupXIV	14282989	14283389	+
65641	groupXIV	14284433	14284833	+
65642	groupXIV	14285768	14286168	+
65643	groupXIV	14286441	14286841	+
65644	groupXIV	14288527	14288927	+
65645	groupXIV	14292000	14292400	+
65646	groupXIV	14298921	14299321	+
65647	groupXIV	14300894	14301294	+
65648	groupXIV	14315901	14316301	+
65649	groupXIV	14317493	14317893	+
65650	groupXIV	14318665	14319065	+
65651	groupXIV	14329423	14329823	+
65652	groupXIV	14334298	14334698	+
65653	groupXIV	14340151	14340551	+
65654	groupXIV	14345460	14345860	+
65655	groupXIV	14347346	14347746	+
65656	groupXIV	14349708	14350108	+
65657	groupXIV	14351751	14352151	+
65658	groupXIV	14354045	14354445	+
65659	groupXIV	14354713	14355113	+
65660	groupXIV	14357653	14358053	+
65661	groupXIV	14379407	14379807	+
65662	groupXIV	14380225	14380625	+
65663	groupXIV	14382431	14382831	+
65664	groupXIV	14383426	14383826	+
65665	groupXIV	14385386	14385786	+
65666	groupXIV	14406644	14407044	+
65667	groupXIV	14410744	14411144	+
65668	groupXIV	14419119	14419519	+
65669	groupXIV	14420324	14420724	+
65670	groupXIV	14435593	14435993	+
65671	groupXIV	14436469	14436869	+
65672	groupXIV	14439874	14440274	+
65673	groupXIV	14448996	14449396	+
65674	groupXIV	14450580	14450980	+
65675	groupXIV	14451807	14452207	+
65676	groupXIV	14452303	14452703	+
65677	groupXIV	14463539	14463939	+
65678	groupXIV	14465481	14465881	+
65679	groupXIV	14467103	14467503	+
65680	groupXIV	14484344	14484744	+
65681	groupXIV	14485259	14485659	+
65682	groupXIV	14486756	14487156	+
65683	groupXIV	14489260	14489660	+
65684	groupXIV	14502790	14503190	+
65685	groupXIV	14507306	14507706	+
65686	groupXIV	14512695	14513095	+
65687	groupXIV	14515263	14515663	+
65688	groupXIV	14516836	14517236	+
65689	groupXIV	14518369	14518769	+
65690	groupXIV	14525071	14525471	+
65691	groupXIV	14527407	14527807	+
65692	groupXIV	14529356	14529756	+
65693	groupXIV	14539387	14539787	+
65694	groupXIV	14543462	14543862	+
65695	groupXIV	14554819	14555219	+
65696	groupXIV	14567609	14568009	+
65697	groupXIV	14572280	14572680	+
65698	groupXIV	14574702	14575102	+
65699	groupXIV	14576116	14576516	+
65700	groupXIV	14578529	14578929	+
65701	groupXIV	14586002	14586402	+
65702	groupXIV	14589045	14589445	+
65703	groupXIV	14597513	14597913	+
65704	groupXIV	14597960	14598360	+
65705	groupXIV	14598871	14599639	+
65706	groupXIV	14601517	14601917	+
65707	groupXIV	14607820	14608220	+
65708	groupXIV	14609886	14610286	+
65709	groupXIV	14610787	14611187	+
65710	groupXIV	14611640	14612040	+
65711	groupXIV	14615017	14615417	+
65712	groupXIV	14619082	14619482	+
65713	groupXIV	14622142	14622542	+
65714	groupXIV	14623070	14623470	+
65715	groupXIV	14624052	14624452	+
65716	groupXIV	14625383	14625783	+
65717	groupXIV	14630096	14630496	+
65718	groupXIV	14632577	14632977	+
65719	groupXIV	14636079	14636479	+
65720	groupXIV	14642108	14642508	+
65721	groupXIV	14644625	14645025	+
65722	groupXIV	14645649	14646398	+
65723	groupXIV	14647542	14647942	+
65724	groupXIV	14652726	14653126	+
65725	groupXIV	14666841	14667241	+
65726	groupXIV	14671759	14672159	+
65727	groupXIV	14672543	14672943	+
65728	groupXIV	14677911	14678311	+
65729	groupXIV	14679956	14680356	+
65730	groupXIV	14694269	14694669	+
65731	groupXIV	14702005	14702405	+
65732	groupXIV	14705877	14706277	+
65733	groupXIV	14717880	14718640	+
65734	groupXIV	14720628	14721028	+
65735	groupXIV	14722168	14722568	+
65736	groupXIV	14723508	14723908	+
65737	groupXIV	14725546	14725946	+
65738	groupXIV	14729073	14729473	+
65739	groupXIV	14730416	14730816	+
65740	groupXIV	14735629	14736029	+
65741	groupXIV	14737581	14737981	+
65742	groupXIV	14738952	14739352	+
65743	groupXIV	14740684	14741084	+
65744	groupXIV	14741728	14742128	+
65745	groupXIV	14771000	14771400	+
65746	groupXIV	14785420	14785820	+
65747	groupXIV	14800265	14800665	+
65748	groupXIV	14816875	14817275	+
65749	groupXIV	14822613	14823013	+
65750	groupXIV	14829628	14830028	+
65751	groupXIV	14834621	14835021	+
65752	groupXIV	14844586	14844986	+
65753	groupXIV	14858721	14859121	+
65754	groupXIV	14861978	14862378	+
65755	groupXIV	14863467	14863867	+
65756	groupXIV	14869716	14870116	+
65757	groupXIV	14900400	14901168	+
65758	groupXIV	14901517	14901917	+
65759	groupXIV	14904908	14905308	+
65760	groupXIV	14914665	14915065	+
65761	groupXIV	14923493	14923893	+
65762	groupXIV	14938097	14938497	+
65763	groupXIV	14940490	14940890	+
65764	groupXIV	14942747	14943147	+
65765	groupXIV	14959471	14959871	+
65766	groupXIV	14960045	14960445	+
65767	groupXIV	15004342	15004742	+
65768	groupXIV	15005428	15005828	+
65769	groupXIV	15007847	15008247	+
65770	groupXIV	15044083	15044483	+
65771	groupXIV	15081218	15081618	+
65772	groupXIV	15084481	15084881	+
65773	groupXIV	15087561	15087961	+
65774	groupXIV	15094139	15094539	+
65775	groupXIV	15105364	15105764	+
65776	groupXIV	15136301	15136701	+
65777	groupXIV	15151102	15151502	+
